Judul,Tahun
Scaling UPF Instances in 5G/6G Core With Deep Reinforcement Learning,2021
Artificial Neural Networks Hidden Unit and Weight Connection Optimization by Quasi-Refection-Based Learning Artificial Bee Colony Algorithm,2021
Routing Strategies for LoRaWAN Multi-Hop Networks: A Survey and an SDN-Based Solution for Smart Water Grid,2021
Toward Effective Response to Natural Disasters: A Data Science Approach,2021
Position Fault Detection for UAM Motor With Seamless Transition,2021
Fault Diagnosis of Oil-Immersed Power Transformer Based on Difference-Mutation Brain Storm Optimized Catboost Model,2021
Energy Borrowing Transmission Scheme Based on D2D Communication for 5G Networks,2021
Modeling and Performance Evaluation of ANFIS Controller-Based Bidirectional Power Management Scheme in Plug-In Electric Vehicles Integrated With Electric Grid,2021
QoS-Aware Hybrid Beamforming With Minimal Power in mmWave Massive MIMO Systems,2021
Implementation and Validation of an Adaptive Fuzzy Logic Controller for MPPT of PMSG-Based Wind Turbines,2021
New Overcurrent Relay Coordination Method Through Time Intervals to Enhance Microgrid Protection,2021
Analysis of Persistent Oscillation Mechanism and Low Frequency Coupling Characteristics of Power System From the Perspective of Grid-Connected Converter,2021
Deep Reinforcement Learning for Guidewire Navigation in Coronary Artery Phantom,2021
Damping Oscillation and Removing Resonance in a RE Based DC Microgrids,2021
Matching Pursuit and Sparse Coding for Auditory Representation,2021
Multi-Objective Accelerated Particle Swarm Optimization With Dynamic Programing Technique for Resource Allocation in Mobile Edge Computing,2021
RCOAP: A Rate Control Scheme for Reliable Bursty Data Transfer in IoT Networks,2021
"Electromagnetic Nanocommunication Networks: Principles, Applications, and Challenges",2021
Toward Industrial IoT: Integrated Architecture of an OPC UA Synergy Platform,2021
Three-Phase Impedance-Source Inverter With Common-Mode Voltage Reduction,2021
FSASAC: Random Sample Consensus Based on Data Filter and Simulated Annealing,2021
Massive Remote School Trips: A Case Study,2021
Planning a Minimum Sequence of Positions for Picking Parts From Multiple Trays Using a Mobile Manipulator,2021
Integration of Building Information Modeling and Machine Learning for Railway Defect Localization,2021
A Robust Frequency-Domain-Based Order Reduction Scheme for Linear Time-Invariant Systems,2021
Development of a Compact Pneumatic Valve Using Rotational Motion for a Pneumatically Driven Mobile Robot With Periodic Motion in a Pipe,2021
Electrification of Agricultural Machinery: A Review,2021
A 12-bit 100MS/s SAR ADC With Equivalent Split-Capacitor and LSB-Averaging in 14-nm CMOS FinFET,2021
Process Activity Ontology Learning From Event Logs Through Gamification,2021
Heterogeneous Traffic Offloading in Space-Air-Ground Integrated Networks,2021
Artificial Intelligence for Dysarthria Assessment in Children With Ataxia: A Hierarchical Approach,2021
Evolving Architectures With Gradient Misalignment Toward Low Adversarial Transferability,2021
A Security-Aware Framework for Designing Industrial Engineering Processes,2021
Hybrid Matched Filter Detection Spectrum Sensing,2021
Modulation and Control of a DC-AC Converter With High-Frequency Link Transformer for Grid-Connected Applications,2021
Deep Residual Learning With Dilated Causal Convolution Extreme Learning Machine,2021
The Effect of Intellectual Leadership on Mass Customization: Moderated Mediation Effect of Customer Market Knowledge,2021
Interpretable Models for Early Prediction of Certification in MOOCs: A Case Study on a MOOC for Smart City Professionals,2021
Reconfiguration of Distribution Networks With Distributed Generations Using an Improved Neural Network Algorithm,2021
"A PLSTM, AlexNet and ESNN Based Ensemble Learning Model for Detecting Electricity Theft in Smart Grids",2021
Multi-Robot Workspace Division Based on Compact Polygon Decomposition,2021
A Broad-Band Wide-Angle Linear-to-Circular Polarization Converter Based on Stripline Metasurface,2021
Transfer Learning With Time Series Data: A Systematic Mapping Study,2021
Sensitivity Analysis and Parameter Optimization of Inductive Power Transfer,2021
Design of an Adjustable Fail-Safe MRF Clutch With a Novel Field Blocking Mechanism for Robotic Applications,2021
GaitCopy: Disentangling Appearance for Gait Recognition by Signature Copy,2021
CSI-IANet: An Inception Attention Network for Human-Human Interaction Recognition Based on CSI Signal,2021
Generalization of Bangla Sign Language Recognition Using Angular Loss Functions,2021
Pixel Level Segmentation Based Drivable Road Region Detection and Steering Angle Estimation Method for Autonomous Driving on Unstructured Roads,2021
DDoS Attack Mitigation Based on Traffic Scheduling in Edge Computing- Enabled TWDM-PON,2021
Bringing Synchrony and Clarity to Complex Multi-Channel Data: A Learning Analytics Study in Programming Education,2021
"Fancier: A Unified Framework for Java, C, and OpenCL Integration",2021
Hierarchical Distributed Framework for Optimal Dynamic Load Management of Electric Vehicles With Vehicle-to-Grid Technology,2021
Locally Aligned Image Stitching Based on Multi-Feature and Super-Pixel Segmentation With Plane Protection,2021
Investigation on the Implementation of Stateful Minority Logic for Future In-Memory Computing,2021
RESS-IoT: A Scalable Energy-Efficient MAC Protocol for Direct-to-Satellite IoT,2021
Association Analysis and Identification of Unknown Bitstream Protocols Based on Composite Feature Sets,2021
Simulation-Based Optimization Integrated Multiple Criteria Decision-Making Framework for Wave Energy Site Selection: A Case Study of Australia,2021
Design and Analysis of Fault Current Limiter Based on Air Core Variable Series Reactor,2021
ConvFusion: A Model for Layer Fusion in Convolutional Neural Networks,2021
Deep Neural Networks Using Residual Fast-Slow Refined Highway and Global Atomic Spatial Attention for Action Recognition and Detection,2021
Secure Communication Based on Hyperchaotic Underactuated Projective Synchronization,2021
A Conceptual Framework to Ensure Privacy in Patient Record Management System,2021
Iterative Game Approach for Modeling the Behavior of Agents in a Competitive Flexibility Trading,2021
Distributed Dynamic Quantile Solver With Plug-and-Play Operation,2021
Parallelization of Non-Maximum Suppression,2021
Synthetic Benchmarks for Power Systems,2021
Design of a Patch Power Divider With Simple Structure and Ultra-Broadband Harmonics Suppression,2021
Linear Quadratic Tracking With Reinforcement Learning Based Reference Trajectory Optimization for the Lunar Hopper in Simulated Environment,2021
On EM-Driven Size Reduction of Antenna Structures With Explicit Constraint Handling,2021
"A Survey on Multipath Transport Protocols Towards 5G Access Traffic Steering, Switching and Splitting",2021
Remote Measurement of Short-Term Heart Rate With Narrow Beam Millimeter Wave Radar,2021
A Photonic Dechirp-on-Receive Pulse Synthetic Aperture Radar Using a Phase Correlated Optical Reference Signal in a DSP-Based Optical Coherent Receiver,2021
Automated Zone Identification for Variable-Rate Services in Precision Agriculture,2021
On the Design of 7/9-Rate Sparse Code for Spin-Torque Transfer Magnetic Random Access Memory,2021
DST-Predict: Predicting Individual Mobility Patterns From Mobile Phone GPS Data,2021
Fully Unsupervised Person Re-Identification via Multiple Pseudo Labels Joint Training,2021
The Modeling and Investigation of Slot Skews and Supply Imbalance on the Development of Principal Slotting Harmonics in Squirrel Cage Induction Machines,2021
Heuristic Drone Pathfinding Over Optimized Charging Station Grid,2021
Assessment of the Risk of Disturbance Impact on Primeval and Managed Forests Based on Earth Observation Data Using the Example of Slovak Eastern Carpathians,2021
Magnetorheological Elastomer Based Flexible Metamaterials Coupler for Broadband Longitudinal Vibration Isolation: Modeling and Experimental Verification,2021
FDD-MEF: Feature-Decomposition-Based Deep Multi-Exposure Fusion,2021
An FPGA-Based Accelerated Mutation Detection System for the Tumor Suppressor Gene,2021
Knowing Your Student: Targeted Teaching Decision Support Through Asymmetric Mixed Reality Collaborative Learning,2021
Mackerel Fat Content Estimation Using RGB and Depth Images,2021
A Miniaturized Triple-Band and Dual-Polarized Monopole Antenna Based on a CSRR Perturbed Ground Plane,2021
Likelihood of Reaching Zero Energy Building Design in Hot Dry Climate: Saudi Arabia,2021
A Fault Protection Method for Avoiding Overvoltage in Symmetrical Monopole HVDC Systems by Half-Bridge MMC,2021
Variational Bayesian Learning for Decentralized Blind Deconvolution of Seismic Signals Over Sensor Networks,2021
An Incremental Quantity Based Distance Protection With Capacitor Voltage Estimation for Series Compensated Transmission Lines,2021
Battery Aging-Aware Online Optimal Control: An Energy Management System for Hybrid Electric Vehicles Supported by a Bio-Inspired Velocity Prediction,2021
A Real-Time Cache Side-Channel Attack Detection System on RISC-V Out-of-Order Processor,2021
Wearable Accelerometer Layout Optimization for Activity Recognition Based on Swarm Intelligence and User Preference,2021
Super-Energy-Resolution Material Decomposition for Spectral Photon-Counting CT Using Pixel-Wise Learning,2021
Static Grid Equivalent Models Based on Artificial Neural Networks,2021
IEEE Access Special Section Editorial: Big Data Learning and Discovery,2021
Model Predictive Controller for Quadcopter Trajectory Tracking Based on Feedback Linearization,2021
QoE-Aware Bitrate Selection in Cooperation With In-Network Caching for Information-Centric Networking,2021
Performance Optimization Analysis of Hybrid Excitation Generator With the Electromagnetic Rotor and Embedded Permanent Magnet Rotor for Vehicle,2021
"A Stochastic Packet Forwarding Algorithm in Flying Ad Hoc Networks: Design, Analysis, and Evaluation",2021
Rate-Splitting Multiple Access for URLLC Uplink in Physical Layer Network Slicing With eMBB,2021
Robust H∞ Deep Neural Network-Based Filter Design of Nonlinear Stochastic Signal Systems,2021
High-Speed Fault Attack Resistant Implementation of PIPO Block Cipher on ARM Cortex-A,2021
Angle Error-Tracking Iterative Learning Control for Pneumatic Artificial Muscle System,2021
Improving the Cryptocurrency Price Prediction Performance Based on Reinforcement Learning,2021
Blockchain-Based Energy Trading in Electric Vehicles Using an Auctioning and Reputation Scheme,2021
Assessing the Impact of Segmentation on Wheat Stripe Rust Disease Classification Using Computer Vision and Deep Learning,2021
Optimizing Seizure Prediction From Reduced Scalp EEG Channels Based on Spectral Features and MAML,2021
A High Step-up Sextuple Voltage Boosting 13S-13L Inverter With Fewer Switch Count,2021
Blockchain-Based Management of Blood Donation,2021
Active Vibration Control of Seismically Excited Building Structures by Upgraded Grey Wolf Optimizer,2021
Adaptive Clip Limit Tile Size Histogram Equalization for Non-Homogenized Intensity Images,2021
A Comparative Analysis of the Impact of Barrage and Comments on Video Popularity,2021
ZF-Based Downlink Hybrid Precoding and Combining for Rate Balancing in mmWave Multiuser MIMO Systems,2021
Enhanced Voltage Sorting Algorithm for Balancing the Capacitor Voltage in Modular Multilevel Converter,2021
Robust H∞ NLOS-Tolerant Localization Filter and NLOS-Tolerant Remote Reference Tracking Control of Mobile Robot in Wireless Sensor Networks,2021
Financial Cybercrime: A Comprehensive Survey of Deep Learning Approaches to Tackle the Evolving Financial Crime Landscape,2021
Robust Model-Dependent Poisson Multi Bernoulli Mixture Trackers for Multistatic Sonar Networks,2021
Impact of Hyperparameter Tuning on Machine Learning Models in Stock Price Forecasting,2021
L-Boost: Identifying Offensive Texts From Social Media Post in Bengali,2021
An Effective Multi-Mode Iris Authentication System on a Microprocessor-FPGA Heterogeneous Platform With QC-LDPC Codes,2021
An Improved Hybrid Secure Multipath Routing Protocol for MANET,2021
