Judul,Tahun
Wind Turbine Oriented Solutions to Improve Power Quality and Harmonic Compliance of AC Offshore Wind Power Plants,2021
Active Contour Model for Image Segmentation With Dilated Convolution Filter,2021
A Preventive Transient Stability Control Strategy Through Individual Machine Equal Area Criterion Framework,2021
Coalition of 6G and Blockchain in AR/VR Space: Challenges and Future Directions,2021
A Highly Reliable Communication System for Internet of Robotic Things and Implementation in RT-Middleware With AMQP Communication Interfaces,2021
IEEE Access Special Section Editorial: Advanced Energy Conversion Systems Based on Multi-Port Electrical Machines,2021
"An SDN/ML-Based Adaptive Cell Selection Approach for HetNets: A Real-World Case Study in London, UK",2021
Greedy Optimization Method for Extractive Summarization of Scientific Articles,2021
Survey of RPAS Autonomous Control Systems Using Artificial Intelligence,2021
Comprehensive Genomic Subtyping of Glioma Using Semi-Supervised Multi-Task Deep Learning on Multimodal MRI,2021
Compact Wilkinson Power Divider With Common Inductor on the IPD Process,2021
Electromagnetic Inverse Scattering of Rotating Axisymmetric Objects,2021
"5G-Enabled Education 4.0: Enabling Technologies, Challenges, and Solutions",2021
Sensorless Speed and Position Identification of Rim Electromagnetic Direct-Driven Propeller Based on Sliding-Mode Observer,2021
An Efficient Intrusion Prevention System for CAN: Hindering Cyber-Attacks With a Low-Cost Platform,2021
Bidirectional LSTM-Based Soft Sensor for Rotor Displacement Trajectory Estimation,2021
A Fractional Phase Compensation Scheme of PRMRC for LCL Inverter Connected to Weak Grid,2021
A Graph Analysis Method to Improve Peer Grading Accuracy for Blended Teaching Courses,2021
High-Efficiency and High-Reliability Deep-UV Light-Emitting Diodes Using Transparent Ni-Implanted AlN Ohmic Electrodes,2021
"Dynamical Analysis of a New Chaotic System: Hidden Attractor, Coexisting-Attractors, Offset Boosting, and DSP Realization",2021
Design and Control of a Reconfigurable Upper Limb Rehabilitation Exoskeleton With Soft Modular Joints,2021
A Novel Distributed Gravitational Search Algorithm With Multi-Layered Information Interaction,2021
Data-Driven-Based Relay Selection and Cooperative Beamforming for Non-Regenerative Multi-Antenna Relay Networks,2021
Model Predictive Control-Based Thermoelectric Cooling for Rough Terrain Rescue Robots,2021
One-Class Classifier for Chest X-Ray Anomaly Detection via Contrastive Patch-Based Percentile,2021
Predicting Lumen Degradation of Light Emitting Diodes Using Hybrid Particle Filter Trained Neural Networks,2021
Computational Failure Analysis of In-Memory RRAM Architecture for Pattern Classification CNN Circuits,2021
On Robust Economic Control of Epidemics With Application to COVID-19,2021
Dynamic Equilibrium Module for Action Recognition,2021
Resolving Energy Consumption Issues and Spectrum Allocation for Future Broadband Networks,2021
Extending the Space of Software Test Monitoring: Practical Experience,2021
Comparative Analysis of Word Embeddings in Assessing Semantic Similarity of Complex Sentences,2021
Design and Application of a Nitrate Measurement System Based on a Narrowband Tunable Ultraviolet Light Source,2021
Impact of Geomagnetically Induced Currents on High Voltage Transformers in Malaysian Power Network and Its Mitigation,2021
Reducing the System Overhead of Millimeter-Wave Beamforming With Neural Networks for 5G and Beyond,2021
Performance Isolation for Network Slices in Industry 4.0: The 5Growth Approach,2021
Performance Evaluation of Machine Learning Methods for Credit Card Fraud Detection Using SMOTE and AdaBoost,2021
Compressed Sampling in Shift-Invariant Spaces Associated With FrFT,2021
A Method for Solving Quasi-Identifiers of Single Structured Relational Data,2021
Tooth Numbering and Condition Recognition on Dental Panoramic Radiograph Images Using CNNs,2021
Interactive Power Factor Management With Incentives Toward Reduction in Fuel Consumption and Carbon Emission,2021
Comments and Corrections Correction to “Data-Aware Adaptive Pruning Model Compression Algorithm Based on a Group Attention Mechanism and Reinforcement Learning”,2022
Distributed Voltage Frequency Control of Isolated Microgrids,2022
Handling Severity Levels of Multiple Co-Occurring Cotton Plant Diseases Using Improved YOLOX Model,2022
Hardware and RTOS Design of a Flight Controller for Professional Applications,2022
Forest Bioelectricity in Brazil: Distribution and Spatial-Time Dependence,2022
Physical Layer-Based IoT Security: An Investigation Into Improving Preamble-Based SEI Performance When Using Multiple Waveform Collections,2022
Experimental Verification of Dual Airgap PMVM Having Yokeless Rotor for Extended Speed Application,2022
Semi-Global Leaderless Output Consensus of Heterogeneous Multi-Agent Systems With Input Saturations,2022
Experimental Studies of Autonomous Sailing With a Radio Controlled Sailboat,2022
Multi-View Robust Tensor-Based Subspace Clustering,2022
Implications of Jerk’s On the Measure of Game’s Entertainment: Discovering Potentially Addictive Games,2022
Node-Based Horizontal Pod Autoscaler in KubeEdge-Based Edge Computing Infrastructure,2022
Spectrum Allocation Scheme Based on Stable Matching in Hierarchical Cognitive Satellite Network,2022
Neg/pos-Normalized Accuracy Measures for Software Defect Prediction,2022
A Fully Connected Quantum Convolutional Neural Network for Classifying Ischemic Cardiopathy,2022
An Investigation of Contemporary Data-Driven Methods Applied to Complex Systems,2022
Privacy-Preserving Trust-Aware Group-Based Framework in Mobile Crowdsensing,2022
A Novel Empirical Variational Mode Decomposition for Early Fault Feature Extraction,2022
Atomic Dynamics From Coupled Quantized Electronic Oscillators,2022
Local and Global Search-Based Planning for Object Rearrangement in Clutter,2022
A Lightweight BT-Based Authentication Scheme for Illegal Signatures Identification in VANETs,2022
DRTP: A Disruption Resilient Hop-by-Hop Transport Protocol for Synchrophasors Measurement in Electric Transmission Grids,2022
Damage Maximization for Combat Network With Limited Costs,2022
Review on Substrate Integrated Waveguide Cavity Backed Slot Antennas,2022
Improved Deep Learning-Based Energy Management Strategy for Battery-Supercapacitor Hybrid Electric Vehicle With Adaptive Velocity Prediction,2022
Portfolio Management Framework for Autonomous Stock Selection and Allocation,2022
IIoT Device Prototype Design Using State Machine According to OPC UA,2022
Threat Actors’ Tenacity to Disrupt: Examination of Major Cybersecurity Incidents,2022
Diagnosis of Depression Based on Four-Stream Model of Bi-LSTM and CNN From Audio and Text Information,2022
Feature Engineering: Toward Identification of Symptom Clusters of Mental Disorders,2022
Bit Error Floor Reduction for MQAM Signals in the Presence of Phase Error,2022
Event-Triggered Scheme for Networked Control Systems With Extended Dissipative Control and Cyber Attacks,2022
Optimal Base Placement of a 6-DOFs Robot to Cover Essential Activities of Daily Living,2022
Signal Preprocessing Technique With Noise-Tolerant for RF-Based UAV Signal Classification,2022
A Deep Survival Learning Approach for Cardiovascular Risk Estimation in Patients With Sleep Apnea,2022
Blockchain-Based Traceability for Shipping Containers in Unimodal and Multimodal Logistics,2022
FEDARGOS-V1: A Monitoring Architecture for Federated Cloud Computing Infrastructures,2022
"Optimization Method on the Tuning, Sound Quality, and Ergonomics of the Ancient Guitar Using a DSP-FEM Simulation",2022
Efficient Geospatial Data Analysis Framework in Fog Environment,2022
"Scalable Modeling of Human Blockage at Millimeter-Wave: A Comparative Analysis of Knife-Edge Diffraction, the Uniform Theory of Diffraction, and Physical Optics Against 60 GHz Channel Measurements",2022
Rigorous Analysis and Investigation of the Bandwidth Broadening Mechanism in a Compact Power Divider With Physical Port Isolation,2022
FPGA Realization of Two Different Fractional- Order Time-Delay Chaotic System With Predefined Synchronization Time,2022
Electromechanical Evaluation of a Double-Core Motor With Ceramic Elements,2022
MPC-Based Virtual Energy Storage System Using PV and Air Conditioner to Emulate Virtual Inertia and Frequency Regulation of the Low-Inertia Microgrid,2022
Long-Term Video QoE Assessment Studies: A Systematic Review,2022
Productive and Non-Productive Cough Classification Using Biologically Inspired Techniques,2022
3D Visualization of Objects in Heavy Scattering Media by Using Wavelet Peplography,2022
Variable Structure Control of Second Order Systems With Nonlinear Uncertain Discontinuous Input Functions Using Approximate Inverses,2022
DFAulted: Analyzing and Exploiting CPU Software Faults Caused by FPGA-Driven Undervolting Attacks,2022
Sound Event Detection for Human Safety and Security in Noisy Environments,2022
The Recent Development of Optimal DOCR Protection Strategies for Sustainable Power Systems via Computational Intelligence Techniques,2022
Frequency-Dependent Characteristics and Parametric Modeling of the Silicon Substrate in TSV-Based 3-D ICs,2022
"Automatic Network Slicing for Admission Control, Routing, and Resource Allocation in Underwater Acoustic Communication Systems",2022
Anodal Electrical Stimulation Enhances the Perceived Piquancy Induced by Chili Peppers and Wasabi,2022
Intelligent Evaluation Model Based on Index System of Agricultural Industrial Chain,2022
A Study on the Aging and Fault Tolerance of Microservices in Kubernetes,2022
Adaptive Routing Protocol in Mobile Ad-Hoc Networks Using Genetic Algorithm,2022
Hidden Mode Based Controller Design for a Class of Hybrid Singular Markovian Jump Delay Systems,2022
Trust-3DM: Trustworthiness-Based Data-Driven Decision-Making Framework Using Smart Edge Computing for Continuous Sensing,2022
Universal Grid-Forming Method for Future Power Systems,2022
Investigations of the Applicability of Oil-Palm Empty Fruit Bunch as Paper Insulation in Transformers,2022
Pixel-Wise Classification of Hyperspectral Images With 1D Convolutional SVM Networks,2022
Active Instance Selection for Few-Shot Classification,2022
Optimal Pricing and Customer Experience Investment Strategy in an Omnichannel Supply Chain Under BOPS,2022
Overview of JPEG Snack: A Novel International Standard for the Snack Culture,2022
Efficient Detection of Spam Over Internet Telephony by Machine Learning Algorithms,2022
Enhanced RGB-Based Basis Pursuit Sparsity Averaging Using Variable Density Sampling for Compressive Sensing of Eye Images,2022
Monolithically Fabricated Waveguide for Efficient Guiding and Emission of Visible Light for IoT Applications,2022
A Survey of Log-Correlation Tools for Failure Diagnosis and Prediction in Cluster Systems,2022
Cooperative Neuro-Adaptive Fault-Tolerant Tracking Control for a Train Platoon Under Actuator Saturation,2022
Model Compression via Position-Based Scaled Gradient,2022
DenSE SwinHDR: SDRTV to HDRTV Conversion Using Densely Connected Swin Transformer With Squeeze and Excitation Module,2022
Deepfake Audio Detection via MFCC Features Using Machine Learning,2022
Accountable Bootstrapping Based on Attack Resilient Public Key Infrastructure and Secure Zero Touch Provisioning,2022
FMAM-Net: Fusion Multi-Scale Attention Mechanism Network for Building Segmentation in Remote Sensing Images,2022
Exploring Functionality and Efficiency of Feature Model Product Configuration Solutions,2022
Traffic Prediction in Smart Cities Based on Hybrid Feature Space,2022
Robust Tube-Based Model Predictive Control for Autonomous Vehicle Path Tracking,2022
Optimizing and Evaluating Swin Transformer for Aircraft Classification: Analysis and Generalizability of the MTARSI Dataset,2022
The Next Generation of eHealth: A Multidisciplinary Survey,2022
VLSI Implementation of QRS Complex Detector Based on Wavelet Decomposition,2022
Calibration-Less Direct Inductor-to-Microcontroller Interface,2022
Passivity-Based Robust Controller Design for Load-Independent Voltage Source Inverters,2022
Sparse Parameter Estimation and Imaging in mmWave MIMO Radar Systems With Multiple Stationary and Mobile Targets,2022
